x-axis,F1
second,Volt
-385.2600E-06,+9.9349467E-03
-384.7600E-06,+9.7837016E-03
-384.2600E-06,+9.9762763E-03
-383.7600E-06,+9.7182746E-03
-383.2600E-06,+10.0484435E-03
-382.7600E-06,+10.1174656E-03
-382.2600E-06,+9.7617494E-03
-381.7600E-06,+10.1097536E-03
-381.2600E-06,+10.5376622E-03
-380.7600E-06,+10.8247589E-03
-380.2600E-06,+9.8905672E-03
-379.7600E-06,+9.7008198E-03
-379.2600E-06,+10.1093982E-03
-378.7600E-06,+9.6149853E-03
-378.2600E-06,+10.1901907E-03
-377.7600E-06,+10.0332033E-03
-377.2600E-06,+9.9508057E-03
-376.7600E-06,+10.4938738E-03
-376.2600E-06,+10.7315948E-03
-375.7600E-06,+10.0151153E-03
-375.2600E-06,+9.6604487E-03
-374.7600E-06,+9.8898354E-03
-374.2600E-06,+9.8021204E-03
-373.7600E-06,+10.0473605E-03
-373.2600E-06,+10.1653523E-03
-372.7600E-06,+9.7574219E-03
-372.2600E-06,+10.1427380E-03
-371.7600E-06,+10.5612250E-03
-371.2600E-06,+10.8870455E-03
-370.7600E-06,+9.9542916E-03
-370.2600E-06,+9.8234057E-03
-369.7600E-06,+10.1038947E-03
-369.2600E-06,+9.8338871E-03
-368.7600E-06,+10.3794743E-03
-368.2600E-06,+10.3678720E-03
-367.7600E-06,+10.1406202E-03
-367.2600E-06,+10.5142740E-03
-366.7600E-06,+10.7584121E-03
-366.2600E-06,+10.1330336E-03
-365.7600E-06,+9.7901484E-03
-365.2600E-06,+10.0530923E-03
-364.7600E-06,+9.8714447E-03
-364.2600E-06,+10.0823513E-03
-363.7600E-06,+10.2195375E-03
-363.2600E-06,+9.8301917E-03
-362.7600E-06,+10.1461163E-03
-362.2600E-06,+10.6816524E-03
-361.7600E-06,+10.8777529E-03
-361.2600E-06,+9.9128735E-03
-360.7600E-06,+9.8345996E-03
-360.2600E-06,+10.3961890E-03
-359.7600E-06,+10.0677018E-03
-359.2600E-06,+10.3315283E-03
-358.7600E-06,+10.2522767E-03
-358.2600E-06,+10.0997493E-03
-357.7600E-06,+10.4981965E-03
-357.2600E-06,+10.7549770E-03
-356.7600E-06,+10.1616277E-03
-356.2600E-06,+9.9023321E-03
-355.7600E-06,+9.9816944E-03
-355.2600E-06,+9.8869737E-03
-354.7600E-06,+10.1035918E-03
-354.2600E-06,+10.2136697E-03
-353.7600E-06,+9.8714624E-03
