x-axis,F1
second,Volt
-385.2600E-06,+9.6469391E-03
-384.7600E-06,+10.1568731E-03
-384.2600E-06,+9.7521389E-03
-383.7600E-06,+10.5000916E-03
-383.2600E-06,+10.1728852E-03
-382.7600E-06,+10.1696750E-03
-382.2600E-06,+10.4085565E-03
-381.7600E-06,+10.6691754E-03
-381.2600E-06,+10.1553031E-03
-380.7600E-06,+9.9289272E-03
-380.2600E-06,+9.7840235E-03
-379.7600E-06,+9.8938881E-03
-379.2600E-06,+9.7232328E-03
-378.7600E-06,+9.8920679E-03
-378.2600E-06,+9.8603561E-03
-377.7600E-06,+10.2097952E-03
-377.2600E-06,+10.6842192E-03
-376.7600E-06,+10.6318193E-03
-376.2600E-06,+9.8705450E-03
-375.7600E-06,+9.6451933E-03
-375.2600E-06,+10.1992846E-03
-374.7600E-06,+9.6891235E-03
-374.2600E-06,+10.5301972E-03
-373.7600E-06,+10.1884471E-03
-373.2600E-06,+10.1421884E-03
-372.7600E-06,+10.0256708E-03
-372.2600E-06,+10.6020304E-03
-371.7600E-06,+10.1983947E-03
-371.2600E-06,+9.8456840E-03
-370.7600E-06,+9.7359773E-03
-370.2600E-06,+9.8515692E-03
-369.7600E-06,+9.7620391E-03
-369.2600E-06,+9.8794603E-03
-368.7600E-06,+9.7041623E-03
-368.2600E-06,+10.1749688E-03
-367.7600E-06,+10.6778061E-03
-367.2600E-06,+10.6108494E-03
-366.7600E-06,+9.8153044E-03
-366.2600E-06,+9.6496337E-03
-365.7600E-06,+10.2179912E-03
-365.2600E-06,+9.6101618E-03
-364.7600E-06,+10.4134345E-03
-364.2600E-06,+10.1818184E-03
-363.7600E-06,+10.0315367E-03
-363.2600E-06,+10.0201607E-03
-362.7600E-06,+10.5770158E-03
-362.2600E-06,+10.0779501E-03
-361.7600E-06,+9.9596775E-03
-361.2600E-06,+9.7166242E-03
-360.7600E-06,+9.7411427E-03
-360.2600E-06,+9.8151119E-03
-359.7600E-06,+9.8179333E-03
-359.2600E-06,+9.7218814E-03
-358.7600E-06,+10.1366623E-03
-358.2600E-06,+10.7445982E-03
-357.7600E-06,+10.5933837E-03
-357.2600E-06,+9.8028072E-03
-356.7600E-06,+9.6024767E-03
-356.2600E-06,+10.1736542E-03
-355.7600E-06,+9.6133969E-03
-355.2600E-06,+10.4264500E-03
-354.7600E-06,+10.2016182E-03
-354.2600E-06,+10.1343585E-03
-353.7600E-06,+10.1327615E-03
-353.2600E-06,+10.6312857E-03
-352.7600E-06,+10.1185972E-03
-352.2600E-06,+9.9760599E-03
-351.7600E-06,+9.8017195E-03
-351.2600E-06,+9.7874217E-03
-350.7600E-06,+9.8267811E-03
-350.2600E-06,+9.8694404E-03
-349.7600E-06,+9.7603486E-03
-349.2600E-06,+10.1849206E-03
-348.7600E-06,+10.6067259E-03
-348.2600E-06,+10.5725835E-03
-347.7600E-06,+9.8472540E-03
-347.2600E-06,+9.6053322E-03
-346.7600E-06,+10.1785998E-03
-346.2600E-06,+9.7719860E-03
-345.7600E-06,+10.4098060E-03
-345.2600E-06,+10.2628076E-03
-344.7600E-06,+10.1066884E-03
-344.2600E-06,+9.9198902E-03
-343.7600E-06,+10.7820754E-03
-343.2600E-06,+10.0626991E-03
-342.7600E-06,+9.9236175E-03
-342.2600E-06,+9.8850580E-03
-341.7600E-06,+9.7723855E-03
-341.2600E-06,+9.8639980E-03
-340.7600E-06,+9.9605083E-03
