x-axis,F1
second,Volt
-385.2600E-06,+9.4331594E-03
-384.7600E-06,+10.2422326E-03
-384.2600E-06,+9.8041475E-03
-383.7600E-06,+9.3193712E-03
-383.2600E-06,+9.0905944E-03
-382.7600E-06,+9.4229636E-03
-382.2600E-06,+9.0367163E-03
-381.7600E-06,+9.7834182E-03
-381.2600E-06,+9.6318478E-03
-380.7600E-06,+9.4797972E-03
-380.2600E-06,+9.4699436E-03
-379.7600E-06,+9.9619218E-03
-379.2600E-06,+9.9867437E-03
-378.7600E-06,+9.4218797E-03
-378.2600E-06,+9.0595475E-03
-377.7600E-06,+9.3260802E-03
-377.2600E-06,+9.1650811E-03
-376.7600E-06,+9.4223107E-03
-376.2600E-06,+9.4906881E-03
-375.7600E-06,+9.5578692E-03
-375.2600E-06,+10.3078987E-03
-374.7600E-06,+10.0078237E-03
-374.2600E-06,+9.2186489E-03
-373.7600E-06,+9.0226382E-03
-373.2600E-06,+9.5421416E-03
-372.7600E-06,+8.9588169E-03
-372.2600E-06,+9.8321033E-03
-371.7600E-06,+9.6577923E-03
-371.2600E-06,+9.3945301E-03
-370.7600E-06,+9.3885915E-03
-370.2600E-06,+9.8313799E-03
-369.7600E-06,+9.9386580E-03
-369.2600E-06,+9.3426333E-03
-368.7600E-06,+9.1243289E-03
-368.2600E-06,+9.2536735E-03
-367.7600E-06,+9.1728445E-03
-367.2600E-06,+9.4155819E-03
-366.7600E-06,+9.4535554E-03
-366.2600E-06,+9.5269484E-03
-365.7600E-06,+10.2715976E-03
-365.2600E-06,+9.8371995E-03
-364.7600E-06,+9.2476372E-03
-364.2600E-06,+9.0160887E-03
-363.7600E-06,+9.5917131E-03
-363.2600E-06,+9.0091168E-03
-362.7600E-06,+9.7539260E-03
-362.2600E-06,+9.6625771E-03
-361.7600E-06,+9.4022985E-03
-361.2600E-06,+9.4607489E-03
-360.7600E-06,+9.8962774E-03
-360.2600E-06,+9.9345530E-03
-359.7600E-06,+9.5392204E-03
-359.2600E-06,+9.1976110E-03
-358.7600E-06,+9.2442911E-03
-358.2600E-06,+9.1757528E-03
-357.7600E-06,+9.4526096E-03
-357.2600E-06,+9.4421197E-03
-356.7600E-06,+9.5089530E-03
-356.2600E-06,+10.1779139E-03
-355.7600E-06,+9.8346696E-03
-355.2600E-06,+9.3055370E-03
-354.7600E-06,+8.9144598E-03
-354.2600E-06,+9.5020712E-03
-353.7600E-06,+8.9714614E-03
-353.2600E-06,+9.7981535E-03
-352.7600E-06,+9.6116782E-03
-352.2600E-06,+9.4275726E-03
-351.7600E-06,+9.5052161E-03
-351.2600E-06,+9.9105074E-03
-350.7600E-06,+9.9958642E-03
-350.2600E-06,+9.3964813E-03
-349.7600E-06,+9.1885515E-03
-349.2600E-06,+9.2959767E-03
-348.7600E-06,+9.1491829E-03
-348.2600E-06,+9.4670447E-03
-347.7600E-06,+9.5301225E-03
-347.2600E-06,+9.5927499E-03
-346.7600E-06,+10.2068841E-03
-346.2600E-06,+9.8140035E-03
-345.7600E-06,+9.3399805E-03
-345.2600E-06,+9.0745534E-03
-344.7600E-06,+9.3573512E-03
-344.2600E-06,+9.0399168E-03
-343.7600E-06,+9.8526705E-03
-343.2600E-06,+9.5505964E-03
-342.7600E-06,+9.4284480E-03
-342.2600E-06,+9.4293263E-03
-341.7600E-06,+9.8696448E-03
-341.2600E-06,+10.0493537E-03
-340.7600E-06,+9.3343775E-03
-340.2600E-06,+9.1540520E-03
-339.7600E-06,+9.3356935E-03
-339.2600E-06,+9.0658574E-03
-338.7600E-06,+9.3239776E-03
-338.2600E-06,+9.3844656E-03
-337.7600E-06,+9.5750185E-03
-337.2600E-06,+10.1102343E-03
-336.7600E-06,+9.7324005E-03
-336.2600E-06,+9.2791744E-03
-335.7600E-06,+9.0060333E-03
-335.2600E-06,+9.4237073E-03
-334.7600E-06,+8.9344450E-03
-334.2600E-06,+9.7427378E-03
-333.7600E-06,+9.5314640E-03
-333.2600E-06,+9.3802277E-03
-332.7600E-06,+9.4181249E-03
-332.2600E-06,+9.7842715E-03
-331.7600E-06,+10.1221813E-03
-331.2600E-06,+9.4079724E-03
-330.7600E-06,+9.0947272E-03
-330.2600E-06,+9.3131552E-03
-329.7600E-06,+9.1433813E-03
-329.2600E-06,+9.3763348E-03
-328.7600E-06,+9.5013686E-03
-328.2600E-06,+9.6185774E-03
-327.7600E-06,+10.1848852E-03
-327.2600E-06,+9.9266956E-03
-326.7600E-06,+9.2850363E-03
-326.2600E-06,+9.0917724E-03
-325.7600E-06,+9.4401472E-03
-325.2600E-06,+8.9606530E-03
-324.7600E-06,+9.7708124E-03
-324.2600E-06,+9.4966251E-03
-323.7600E-06,+9.4891831E-03
-323.2600E-06,+9.4877756E-03
-322.7600E-06,+9.7346784E-03
-322.2600E-06,+9.9981989E-03
-321.7600E-06,+9.4556803E-03
-321.2600E-06,+9.0459899E-03
-320.7600E-06,+9.3195067E-03
-320.2600E-06,+9.1246834E-03
-319.7600E-06,+9.4053233E-03
-319.2600E-06,+9.5191909E-03
-318.7600E-06,+9.6062531E-03
-318.2600E-06,+10.1916072E-03
-317.7600E-06,+9.8703761E-03
-317.2600E-06,+9.3265704E-03
-316.7600E-06,+9.0015762E-03
-316.2600E-06,+9.5524843E-03
-315.7600E-06,+9.1328238E-03
-315.2600E-06,+9.7511410E-03
-314.7600E-06,+9.5481454E-03
-314.2600E-06,+9.3991550E-03
-313.7600E-06,+9.4929472E-03
-313.2600E-06,+9.8866276E-03
-312.7600E-06,+10.0142223E-03
-312.2600E-06,+9.4176846E-03
-311.7600E-06,+9.2166926E-03
-311.2600E-06,+9.3100103E-03
-310.7600E-06,+9.1681561E-03
-310.2600E-06,+9.3486481E-03
-309.7600E-06,+9.5767445E-03
-309.2600E-06,+9.6986484E-03
-308.7600E-06,+9.9951841E-03
-308.2600E-06,+9.9859218E-03
-307.7600E-06,+9.4167386E-03
-307.2600E-06,+9.0085071E-03
-306.7600E-06,+9.5295012E-03
-306.2600E-06,+9.0185549E-03
-305.7600E-06,+9.7081656E-03
-305.2600E-06,+9.4934160E-03
-304.7600E-06,+9.4461933E-03
