x-axis,F1
second,Volt
-385.2600E-06,+9.5320166E-03
-384.7600E-06,+9.6869348E-03
-384.2600E-06,+9.7938964E-03
-383.7600E-06,+9.9325326E-03
-383.2600E-06,+10.4490775E-03
-382.7600E-06,+10.3998926E-03
-382.2600E-06,+9.6016718E-03
-381.7600E-06,+9.3763035E-03
-381.2600E-06,+9.7046035E-03
-380.7600E-06,+9.6786629E-03
-380.2600E-06,+9.9937609E-03
-379.7600E-06,+9.9295507E-03
-379.2600E-06,+9.8798589E-03
-378.7600E-06,+10.4218029E-03
-378.2600E-06,+10.2505429E-03
-377.7600E-06,+9.8415642E-03
-377.2600E-06,+9.5300867E-03
-376.7600E-06,+9.9097968E-03
-376.2600E-06,+9.5087052E-03
-375.7600E-06,+9.9562947E-03
-375.2600E-06,+9.9876134E-03
-374.7600E-06,+9.9433580E-03
-374.2600E-06,+9.9346951E-03
-373.7600E-06,+10.3318807E-03
-373.2600E-06,+10.4232416E-03
-372.7600E-06,+9.6502643E-03
-372.2600E-06,+9.5601794E-03
-371.7600E-06,+9.7054999E-03
-371.2600E-06,+9.5887855E-03
-370.7600E-06,+9.8983968E-03
-370.2600E-06,+9.9199932E-03
-369.7600E-06,+9.8578833E-03
-369.2600E-06,+10.4568508E-03
-368.7600E-06,+10.2235453E-03
-368.2600E-06,+9.9266419E-03
-367.7600E-06,+9.5207014E-03
-367.2600E-06,+9.9025010E-03
-366.7600E-06,+9.6194378E-03
-366.2600E-06,+9.9734399E-03
-365.7600E-06,+9.8239592E-03
-365.2600E-06,+9.7687148E-03
-364.7600E-06,+9.7621584E-03
-364.2600E-06,+10.5271507E-03
-363.7600E-06,+10.5913552E-03
-363.2600E-06,+9.7213770E-03
-362.7600E-06,+9.4926149E-03
-362.2600E-06,+9.7808937E-03
-361.7600E-06,+9.6706083E-03
-361.2600E-06,+9.9787993E-03
-360.7600E-06,+9.9046473E-03
-360.2600E-06,+9.9389269E-03
-359.7600E-06,+10.4925571E-03
-359.2600E-06,+10.1668186E-03
-358.7600E-06,+9.8146189E-03
-358.2600E-06,+9.5256024E-03
-357.7600E-06,+9.8049125E-03
-357.2600E-06,+9.5093802E-03
-356.7600E-06,+9.9273847E-03
-356.2600E-06,+10.0660065E-03
-355.7600E-06,+10.0179741E-03
-355.2600E-06,+9.8351494E-03
-354.7600E-06,+10.3778042E-03
-354.2600E-06,+10.5101863E-03
-353.7600E-06,+9.6374167E-03
-353.2600E-06,+9.5202728E-03
-352.7600E-06,+9.7943994E-03
-352.2600E-06,+9.7656503E-03
-351.7600E-06,+9.9946151E-03
-351.2600E-06,+9.8548562E-03
-350.7600E-06,+9.8274242E-03
-350.2600E-06,+10.5779849E-03
-349.7600E-06,+10.2379758E-03
-349.2600E-06,+9.8543329E-03
-348.7600E-06,+9.5695629E-03
-348.2600E-06,+9.8833276E-03
-347.7600E-06,+9.8285472E-03
-347.2600E-06,+10.3237896E-03
-346.7600E-06,+9.9686498E-03
-346.2600E-06,+10.0382149E-03
-345.7600E-06,+9.7321485E-03
-345.2600E-06,+10.2361501E-03
-344.7600E-06,+10.4930095E-03
-344.2600E-06,+9.7944579E-03
-343.7600E-06,+9.5863043E-03
-343.2600E-06,+9.7091768E-03
-342.7600E-06,+9.5341738E-03
-342.2600E-06,+9.9532645E-03
-341.7600E-06,+9.8468463E-03
-341.2600E-06,+9.7396463E-03
-340.7600E-06,+10.5372342E-03
-340.2600E-06,+10.2359273E-03
-339.7600E-06,+9.7107787E-03
-339.2600E-06,+9.5216081E-03
-338.7600E-06,+9.8118719E-03
-338.2600E-06,+9.4268887E-03
-337.7600E-06,+10.0097026E-03
-337.2600E-06,+9.9618655E-03
-336.7600E-06,+9.9017988E-03
-336.2600E-06,+10.0009010E-03
-335.7600E-06,+10.3093288E-03
-335.2600E-06,+10.3787632E-03
-334.7600E-06,+9.6654912E-03
-334.2600E-06,+9.5352446E-03
-333.7600E-06,+9.7274386E-03
-333.2600E-06,+9.6049525E-03
-332.7600E-06,+9.8881173E-03
-332.2600E-06,+9.8778674E-03
-331.7600E-06,+9.7868905E-03
-331.2600E-06,+10.5071536E-03
-330.7600E-06,+10.2397000E-03
-330.2600E-06,+9.7626893E-03
-329.7600E-06,+9.5457749E-03
-329.2600E-06,+9.8194383E-03
-328.7600E-06,+9.2463026E-03
-328.2600E-06,+10.1901953E-03
-327.7600E-06,+10.0770332E-03
-327.2600E-06,+10.0164827E-03
-326.7600E-06,+9.9100703E-03
-326.2600E-06,+10.2269485E-03
-325.7600E-06,+10.2609975E-03
-325.2600E-06,+9.6307756E-03
-324.7600E-06,+9.4843891E-03
-324.2600E-06,+9.7226815E-03
-323.7600E-06,+9.5610875E-03
-323.2600E-06,+9.7978657E-03
-322.7600E-06,+9.7594098E-03
-322.2600E-06,+9.8887945E-03
-321.7600E-06,+10.4063330E-03
-321.2600E-06,+10.2264215E-03
-320.7600E-06,+9.7593017E-03
-320.2600E-06,+9.5613527E-03
-319.7600E-06,+9.7906991E-03
-319.2600E-06,+9.3187458E-03
-318.7600E-06,+9.9905265E-03
-318.2600E-06,+10.0244577E-03
-317.7600E-06,+9.8054364E-03
-317.2600E-06,+9.8559151E-03
-316.7600E-06,+10.2850076E-03
-316.2600E-06,+10.4322544E-03
-315.7600E-06,+9.7278593E-03
-315.2600E-06,+9.5222527E-03
-314.7600E-06,+9.6926204E-03
-314.2600E-06,+9.6145119E-03
-313.7600E-06,+9.9105151E-03
-313.2600E-06,+9.8085802E-03
-312.7600E-06,+9.9197738E-03
-312.2600E-06,+10.5378397E-03
-311.7600E-06,+10.2691786E-03
-311.2600E-06,+9.7049645E-03
-310.7600E-06,+9.4469536E-03
-310.2600E-06,+9.7906219E-03
-309.7600E-06,+8.8700912E-03
-309.2600E-06,+9.7629602E-03
-308.7600E-06,+9.7690114E-03
-308.2600E-06,+9.8936407E-03
-307.7600E-06,+10.0025927E-03
-307.2600E-06,+10.2740640E-03
-306.7600E-06,+10.2542581E-03
-306.2600E-06,+9.6638287E-03
-305.7600E-06,+9.5076539E-03
-305.2600E-06,+9.6335849E-03
-304.7600E-06,+9.5701736E-03
-304.2600E-06,+9.9341395E-03
-303.7600E-06,+9.6853682E-03
-303.2600E-06,+9.8593580E-03
-302.7600E-06,+10.4495334E-03
-302.2600E-06,+10.2447626E-03
-301.7600E-06,+9.7212891E-03
-301.2600E-06,+9.4766137E-03
-300.7600E-06,+9.7253371E-03
-300.2600E-06,+9.3493302E-03
-299.7600E-06,+10.0241022E-03
-299.2600E-06,+9.8941588E-03
-298.7600E-06,+9.7739501E-03
-298.2600E-06,+9.8439298E-03
-297.7600E-06,+10.2565436E-03
-297.2600E-06,+10.3319440E-03
-296.7600E-06,+9.6928314E-03
-296.2600E-06,+9.6004422E-03
-295.7600E-06,+9.5995502E-03
-295.2600E-06,+9.4998525E-03
-294.7600E-06,+9.8575937E-03
-294.2600E-06,+9.7663123E-03
-293.7600E-06,+9.8695005E-03
-293.2600E-06,+10.4675518E-03
-292.7600E-06,+10.1908751E-03
-292.2600E-06,+9.7910640E-03
-291.7600E-06,+9.5004164E-03
-291.2600E-06,+9.8357831E-03
-290.7600E-06,+9.2788993E-03
-290.2600E-06,+9.8775170E-03
-289.7600E-06,+9.6713521E-03
-289.2600E-06,+9.5656442E-03
-288.7600E-06,+9.8911913E-03
-288.2600E-06,+10.3446371E-03
-287.7600E-06,+10.3818830E-03
-287.2600E-06,+9.7920322E-03
-286.7600E-06,+9.4982607E-03
-286.2600E-06,+9.6772308E-03
-285.7600E-06,+9.5278954E-03
-285.2600E-06,+9.8583353E-03
-284.7600E-06,+9.8664416E-03
-284.2600E-06,+10.0096600E-03
-283.7600E-06,+10.6048193E-03
-283.2600E-06,+10.3504462E-03
-282.7600E-06,+9.7565119E-03
-282.2600E-06,+9.5378590E-03
-281.7600E-06,+9.8503535E-03
-281.2600E-06,+9.2130967E-03
-280.7600E-06,+10.0412426E-03
-280.2600E-06,+9.9628816E-03
-279.7600E-06,+9.7450999E-03
-279.2600E-06,+9.8327631E-03
-278.7600E-06,+10.1320205E-03
-278.2600E-06,+10.2801512E-03
-277.7600E-06,+9.7111304E-03
-277.2600E-06,+9.4970421E-03
-276.7600E-06,+9.6549878E-03
-276.2600E-06,+9.6009336E-03
-275.7600E-06,+9.7336466E-03
-275.2600E-06,+9.7783492E-03
-274.7600E-06,+9.8692812E-03
-274.2600E-06,+10.4301696E-03
-273.7600E-06,+10.3247145E-03
-273.2600E-06,+9.6887713E-03
-272.7600E-06,+9.4299375E-03
-272.2600E-06,+10.2233581E-03
-271.7600E-06,+9.5598924E-03
-271.2600E-06,+9.9790260E-03
-270.7600E-06,+9.9441028E-03
-270.2600E-06,+9.6061376E-03
-269.7600E-06,+9.6852044E-03
-269.2600E-06,+10.1452707E-03
-268.7600E-06,+10.3163817E-03
-268.2600E-06,+9.8320039E-03
-267.7600E-06,+9.4946715E-03
-267.2600E-06,+9.6100063E-03
-266.7600E-06,+9.5544548E-03
-266.2600E-06,+9.7298541E-03
-265.7600E-06,+9.8205157E-03
-265.2600E-06,+9.9278441E-03
-264.7600E-06,+10.3285770E-03
-264.2600E-06,+10.3641681E-03
-263.7600E-06,+9.7380471E-03
-263.2600E-06,+9.3477065E-03
-262.7600E-06,+9.7613457E-03
-262.2600E-06,+9.3383222E-03
-261.7600E-06,+9.9840486E-03
-261.2600E-06,+9.9019958E-03
-260.7600E-06,+9.7516297E-03
-260.2600E-06,+9.9048361E-03
-259.7600E-06,+10.1725528E-03
-259.2600E-06,+10.2641923E-03
-258.7600E-06,+9.7655295E-03
-258.2600E-06,+9.6295229E-03
-257.7600E-06,+9.7103166E-03
-257.2600E-06,+9.6083543E-03
-256.7600E-06,+9.7339061E-03
-256.2600E-06,+9.8798311E-03
-255.7600E-06,+10.0067976E-03
-255.2600E-06,+10.3751588E-03
-254.7600E-06,+10.3078014E-03
-254.2600E-06,+9.8131625E-03
-253.7600E-06,+9.3412317E-03
-253.2600E-06,+9.7020572E-03
-252.7600E-06,+9.4350953E-03
-252.2600E-06,+10.0949994E-03
-251.7600E-06,+10.1831608E-03
-251.2600E-06,+9.8802513E-03
-250.7600E-06,+9.6894142E-03
-250.2600E-06,+10.1242581E-03
-249.7600E-06,+10.2868310E-03
-249.2600E-06,+9.7373074E-03
-248.7600E-06,+9.6035335E-03
-248.2600E-06,+9.7042153E-03
-247.7600E-06,+9.5423512E-03
-247.2600E-06,+9.6807077E-03
-246.7600E-06,+9.7391956E-03
-246.2600E-06,+9.9847920E-03
-245.7600E-06,+10.4158219E-03
-245.2600E-06,+10.3411860E-03
-244.7600E-06,+9.8322993E-03
-244.2600E-06,+9.4216383E-03
-243.7600E-06,+9.9086883E-03
-243.2600E-06,+9.3951066E-03
-242.7600E-06,+10.0217175E-03
-242.2600E-06,+10.0008361E-03
-241.7600E-06,+9.7872455E-03
-241.2600E-06,+9.7523395E-03
-240.7600E-06,+10.2485162E-03
-240.2600E-06,+10.3098151E-03
-239.7600E-06,+9.6394042E-03
-239.2600E-06,+9.5854308E-03
-238.7600E-06,+9.5953388E-03
-238.2600E-06,+9.5530064E-03
-237.7600E-06,+9.7062419E-03
-237.2600E-06,+9.7681956E-03
-236.7600E-06,+9.9496087E-03
-236.2600E-06,+10.4709810E-03
-235.7600E-06,+10.2871328E-03
-235.2600E-06,+9.7866824E-03
-234.7600E-06,+9.3817188E-03
-234.2600E-06,+9.5501842E-03
-233.7600E-06,+9.2120040E-03
-233.2600E-06,+9.9248643E-03
-232.7600E-06,+9.9982891E-03
-232.2600E-06,+10.0274758E-03
-231.7600E-06,+9.8450037E-03
-231.2600E-06,+10.0986347E-03
-230.7600E-06,+10.1974577E-03
-230.2600E-06,+9.6867334E-03
-229.7600E-06,+9.5954188E-03
-229.2600E-06,+9.6766701E-03
-228.7600E-06,+9.4946730E-03
-228.2600E-06,+9.6655686E-03
-227.7600E-06,+9.7764196E-03
-227.2600E-06,+9.9033065E-03
-226.7600E-06,+10.4307210E-03
-226.2600E-06,+10.2992071E-03
-225.7600E-06,+9.7002294E-03
