x-axis,F1
second,Volt
-385.2600E-06,+9.6191437E-03
-384.7600E-06,+9.2711821E-03
-384.2600E-06,+9.7541459E-03
-383.7600E-06,+9.8693803E-03
-383.2600E-06,+9.5048600E-03
-382.7600E-06,+9.2241639E-03
-382.2600E-06,+9.1862041E-03
-381.7600E-06,+9.3684068E-03
-381.2600E-06,+9.2053789E-03
-380.7600E-06,+9.3288996E-03
-380.2600E-06,+9.2452364E-03
-379.7600E-06,+9.5146731E-03
-379.2600E-06,+9.9227478E-03
-378.7600E-06,+10.1996348E-03
-378.2600E-06,+9.1086478E-03
-377.7600E-06,+9.1410555E-03
-377.2600E-06,+9.3485857E-03
-376.7600E-06,+9.1043259E-03
-376.2600E-06,+9.7798148E-03
-375.7600E-06,+9.5962357E-03
-375.2600E-06,+9.2797228E-03
-374.7600E-06,+9.8505670E-03
-374.2600E-06,+9.9268555E-03
-373.7600E-06,+9.4736890E-03
-373.2600E-06,+9.1874208E-03
-372.7600E-06,+9.3026227E-03
-372.2600E-06,+9.1312670E-03
-371.7600E-06,+9.2657257E-03
-371.2600E-06,+9.4111914E-03
-370.7600E-06,+9.2022205E-03
-370.2600E-06,+9.5183577E-03
-369.7600E-06,+9.9991890E-03
-369.2600E-06,+10.2679210E-03
-368.7600E-06,+9.0916571E-03
-368.2600E-06,+9.1286979E-03
-367.7600E-06,+9.3661076E-03
-367.2600E-06,+9.0531327E-03
-366.7600E-06,+9.8208342E-03
-366.2600E-06,+9.5287247E-03
-365.7600E-06,+9.2512316E-03
-365.2600E-06,+9.8329803E-03
-364.7600E-06,+9.7939455E-03
-364.2600E-06,+9.2756948E-03
-363.7600E-06,+9.2233182E-03
-363.2600E-06,+9.0006784E-03
-362.7600E-06,+9.1929682E-03
-362.2600E-06,+9.2192352E-03
-361.7600E-06,+9.3374151E-03
-361.2600E-06,+9.2361262E-03
-360.7600E-06,+9.4219969E-03
-360.2600E-06,+9.9382684E-03
-359.7600E-06,+10.3091134E-03
-359.2600E-06,+9.0923744E-03
-358.7600E-06,+9.1116798E-03
-358.2600E-06,+9.4385927E-03
-357.7600E-06,+9.0835695E-03
-357.2600E-06,+9.7881136E-03
-356.7600E-06,+9.5587222E-03
-356.2600E-06,+9.2124491E-03
-355.7600E-06,+9.8738529E-03
-355.2600E-06,+9.9005106E-03
-354.7600E-06,+9.3220559E-03
-354.2600E-06,+9.1847611E-03
-353.7600E-06,+9.2874040E-03
-353.2600E-06,+9.1453954E-03
-352.7600E-06,+9.2594697E-03
