x-axis,F1
second,Volt
-385.2600E-06,+10.5318446E-03
-384.7600E-06,+9.9493397E-03
-384.2600E-06,+9.7132925E-03
-383.7600E-06,+9.8641087E-03
-383.2600E-06,+9.7712166E-03
-382.7600E-06,+9.9780434E-03
-382.2600E-06,+9.9976725E-03
-381.7600E-06,+10.2126288E-03
-381.2600E-06,+10.7474089E-03
-380.7600E-06,+10.5468419E-03
-380.2600E-06,+9.8864534E-03
-379.7600E-06,+9.6257084E-03
-379.2600E-06,+10.1354902E-03
-378.7600E-06,+9.6080454E-03
-378.2600E-06,+10.4303707E-03
-377.7600E-06,+10.1186840E-03
-377.2600E-06,+10.0072248E-03
-376.7600E-06,+10.0565120E-03
-376.2600E-06,+10.5101480E-03
-375.7600E-06,+10.3991599E-03
-375.2600E-06,+10.0407599E-03
-374.7600E-06,+9.7734912E-03
-374.2600E-06,+9.8580530E-03
-373.7600E-06,+9.7474096E-03
-373.2600E-06,+9.9702590E-03
-372.7600E-06,+9.9345441E-03
-372.2600E-06,+10.2651163E-03
-371.7600E-06,+10.7319746E-03
-371.2600E-06,+10.4701304E-03
-370.7600E-06,+9.8550012E-03
-370.2600E-06,+9.6397618E-03
-369.7600E-06,+10.0918810E-03
-369.2600E-06,+9.5041891E-03
-368.7600E-06,+10.2996193E-03
-368.2600E-06,+9.8172012E-03
-367.7600E-06,+9.8010469E-03
-367.2600E-06,+9.8696989E-03
-366.7600E-06,+10.5799243E-03
-366.2600E-06,+10.6405885E-03
-365.7600E-06,+10.0116897E-03
-365.2600E-06,+9.7084766E-03
-364.7600E-06,+9.6975539E-03
-364.2600E-06,+9.7047156E-03
-363.7600E-06,+9.9783290E-03
-363.2600E-06,+9.9187188E-03
-362.7600E-06,+10.2043908E-03
-362.2600E-06,+10.6929029E-03
-361.7600E-06,+10.4359680E-03
-361.2600E-06,+9.7755550E-03
-360.7600E-06,+9.5442916E-03
-360.2600E-06,+10.1182492E-03
-359.7600E-06,+9.5528789E-03
-359.2600E-06,+10.3283133E-03
-358.7600E-06,+10.0932125E-03
-358.2600E-06,+10.0351148E-03
-357.7600E-06,+10.0395722E-03
-357.2600E-06,+10.4877021E-03
-356.7600E-06,+10.5047930E-03
-356.2600E-06,+9.9227100E-03
-355.7600E-06,+9.7756989E-03
-355.2600E-06,+9.8594762E-03
-354.7600E-06,+9.7127997E-03
-354.2600E-06,+9.9769236E-03
-353.7600E-06,+9.9686387E-03
-353.2600E-06,+10.2371202E-03
-352.7600E-06,+10.6470961E-03
-352.2600E-06,+10.4737091E-03
-351.7600E-06,+9.7927172E-03
-351.2600E-06,+9.5644596E-03
-350.7600E-06,+10.1334239E-03
-350.2600E-06,+9.5514802E-03
-349.7600E-06,+10.3505949E-03
-349.2600E-06,+9.9157693E-03
-348.7600E-06,+9.7698043E-03
-348.2600E-06,+9.7103153E-03
-347.7600E-06,+10.2464486E-03
-347.2600E-06,+10.4332974E-03
-346.7600E-06,+9.9571018E-03
-346.2600E-06,+9.7605339E-03
-345.7600E-06,+9.7449465E-03
-345.2600E-06,+9.5524580E-03
-344.7600E-06,+9.8754100E-03
-344.2600E-06,+9.9808458E-03
-343.7600E-06,+10.1009098E-03
-343.2600E-06,+10.6266186E-03
-342.7600E-06,+10.4794734E-03
-342.2600E-06,+9.7365676E-03
-341.7600E-06,+9.5379168E-03
-341.2600E-06,+10.1054917E-03
-340.7600E-06,+9.5154441E-03
-340.2600E-06,+10.4379942E-03
-339.7600E-06,+10.0567071E-03
-339.2600E-06,+9.9385017E-03
-338.7600E-06,+10.0527117E-03
-338.2600E-06,+10.4724435E-03
-337.7600E-06,+10.3972203E-03
-337.2600E-06,+9.8776034E-03
