x-axis,F1
second,Volt
-385.2600E-06,+9.3841289E-03
-384.7600E-06,+9.9151073E-03
-384.2600E-06,+9.4726707E-03
-383.7600E-06,+9.2207116E-03
-383.2600E-06,+9.0953862E-03
-382.7600E-06,+9.0869954E-03
-382.2600E-06,+9.1378375E-03
-381.7600E-06,+9.1264683E-03
-381.2600E-06,+9.0402591E-03
-380.7600E-06,+9.6304726E-03
-380.2600E-06,+9.8931084E-03
-379.7600E-06,+9.8858091E-03
-379.2600E-06,+9.2078202E-03
-378.7600E-06,+8.8141036E-03
-378.2600E-06,+9.5160456E-03
-377.7600E-06,+8.9558478E-03
-377.2600E-06,+9.7128950E-03
-376.7600E-06,+9.5894143E-03
-376.2600E-06,+9.3930388E-03
-375.7600E-06,+9.3626097E-03
-375.2600E-06,+9.9474733E-03
-374.7600E-06,+9.4812867E-03
-374.2600E-06,+9.2422280E-03
-373.7600E-06,+9.1048146E-03
-373.2600E-06,+9.1591405E-03
-372.7600E-06,+9.1509537E-03
-372.2600E-06,+9.1946003E-03
-371.7600E-06,+9.1920264E-03
-371.2600E-06,+9.6367278E-03
-370.7600E-06,+10.1955969E-03
-370.2600E-06,+9.8871166E-03
-369.7600E-06,+9.0772639E-03
-369.2600E-06,+8.7348701E-03
-368.7600E-06,+9.4573972E-03
-368.2600E-06,+8.9474736E-03
-367.7600E-06,+9.6778707E-03
-367.2600E-06,+9.4982527E-03
-366.7600E-06,+9.3674427E-03
-366.2600E-06,+9.3067898E-03
-365.7600E-06,+9.8866992E-03
-365.2600E-06,+9.5300450E-03
-364.7600E-06,+9.2584226E-03
-364.2600E-06,+9.0808041E-03
-363.7600E-06,+9.1362707E-03
-363.2600E-06,+9.0388088E-03
-362.7600E-06,+9.0907611E-03
-362.2600E-06,+9.0546307E-03
-361.7600E-06,+9.4760520E-03
-361.2600E-06,+10.0010353E-03
-360.7600E-06,+9.9116175E-03
-360.2600E-06,+9.0993293E-03
-359.7600E-06,+8.8525227E-03
-359.2600E-06,+9.5102003E-03
-358.7600E-06,+8.9868948E-03
-358.2600E-06,+9.7424970E-03
-357.7600E-06,+9.5411410E-03
-357.2600E-06,+9.3907798E-03
-356.7600E-06,+9.5274054E-03
-356.2600E-06,+9.9897713E-03
-355.7600E-06,+9.5697591E-03
-355.2600E-06,+9.2779539E-03
-354.7600E-06,+9.0983307E-03
-354.2600E-06,+9.1370822E-03
-353.7600E-06,+9.1335269E-03
-353.2600E-06,+8.8818802E-03
-352.7600E-06,+9.0867898E-03
-352.2600E-06,+9.3276589E-03
-351.7600E-06,+10.0764782E-03
-351.2600E-06,+10.0628987E-03
-350.7600E-06,+9.1045021E-03
-350.2600E-06,+8.7688903E-03
-349.7600E-06,+9.3938767E-03
-349.2600E-06,+8.9089543E-03
-348.7600E-06,+9.7918924E-03
-348.2600E-06,+9.5497314E-03
-347.7600E-06,+9.3774446E-03
-347.2600E-06,+9.3678911E-03
-346.7600E-06,+9.9379834E-03
-346.2600E-06,+9.5489950E-03
-345.7600E-06,+9.2584226E-03
-345.2600E-06,+9.1075696E-03
-344.7600E-06,+9.1826985E-03
-344.2600E-06,+9.1132644E-03
-343.7600E-06,+9.1345688E-03
-343.2600E-06,+9.1439932E-03
-342.7600E-06,+9.5385557E-03
-342.2600E-06,+10.0004054E-03
-341.7600E-06,+9.8959464E-03
-341.2600E-06,+9.2005764E-03
-340.7600E-06,+8.9454766E-03
-340.2600E-06,+9.4927188E-03
-339.7600E-06,+8.9504700E-03
-339.2600E-06,+9.7602247E-03
-338.7600E-06,+9.6171410E-03
-338.2600E-06,+9.4228499E-03
-337.7600E-06,+9.3110868E-03
-337.2600E-06,+9.9369448E-03
-336.7600E-06,+9.6049049E-03
-336.2600E-06,+9.3253868E-03
-335.7600E-06,+9.1265259E-03
-335.2600E-06,+9.1301790E-03
-334.7600E-06,+9.1186427E-03
-334.2600E-06,+8.9380269E-03
-333.7600E-06,+8.9453939E-03
-333.2600E-06,+9.3716626E-03
-332.7600E-06,+9.9688695E-03
-332.2600E-06,+9.9604832E-03
-331.7600E-06,+9.2421674E-03
-331.2600E-06,+8.9220422E-03
-330.7600E-06,+9.4576511E-03
-330.2600E-06,+8.9254717E-03
-329.7600E-06,+9.7168986E-03
-329.2600E-06,+9.5561601E-03
-328.7600E-06,+9.5128029E-03
-328.2600E-06,+9.4288256E-03
-327.7600E-06,+9.9569754E-03
-327.2600E-06,+9.5587046E-03
-326.7600E-06,+9.3574873E-03
-326.2600E-06,+9.1392209E-03
-325.7600E-06,+9.1281485E-03
-325.2600E-06,+9.2059832E-03
-324.7600E-06,+9.3453869E-03
-324.2600E-06,+9.1165595E-03
-323.7600E-06,+9.5985347E-03
-323.2600E-06,+10.0890438E-03
-322.7600E-06,+9.8478738E-03
-322.2600E-06,+9.1618573E-03
-321.7600E-06,+8.9487783E-03
-321.2600E-06,+9.4752540E-03
-320.7600E-06,+9.0776561E-03
-320.2600E-06,+9.6980144E-03
-319.7600E-06,+9.5475831E-03
-319.2600E-06,+9.3829746E-03
-318.7600E-06,+9.4190665E-03
-318.2600E-06,+9.9449374E-03
-317.7600E-06,+9.6001527E-03
-317.2600E-06,+9.2858906E-03
-316.7600E-06,+9.2073390E-03
-316.2600E-06,+9.1332407E-03
-315.7600E-06,+9.3592794E-03
-315.2600E-06,+9.4544278E-03
-314.7600E-06,+9.0740306E-03
-314.2600E-06,+9.4695123E-03
-313.7600E-06,+9.9584273E-03
-313.2600E-06,+9.8044778E-03
-312.7600E-06,+9.2841175E-03
-312.2600E-06,+9.1278403E-03
-311.7600E-06,+9.5301876E-03
-311.2600E-06,+9.0495022E-03
-310.7600E-06,+9.8450090E-03
-310.2600E-06,+9.5662473E-03
-309.7600E-06,+9.4678972E-03
-309.2600E-06,+9.5298509E-03
-308.7600E-06,+10.0008626E-03
-308.2600E-06,+9.6122876E-03
-307.7600E-06,+9.3227444E-03
-307.2600E-06,+9.1258289E-03
-306.7600E-06,+9.2055337E-03
-306.2600E-06,+9.0764031E-03
-305.7600E-06,+9.3491309E-03
-305.2600E-06,+9.2431472E-03
-304.7600E-06,+9.6128434E-03
-304.2600E-06,+10.1522097E-03
-303.7600E-06,+9.9628732E-03
-303.2600E-06,+9.1818138E-03
-302.7600E-06,+9.0931734E-03
-302.2600E-06,+9.5457575E-03
-301.7600E-06,+9.0636903E-03
-301.2600E-06,+9.8428655E-03
-300.7600E-06,+9.5897571E-03
-300.2600E-06,+9.4473565E-03
-299.7600E-06,+9.5062157E-03
-299.2600E-06,+9.9463204E-03
-298.7600E-06,+9.7180949E-03
-298.2600E-06,+9.3437514E-03
-297.7600E-06,+9.1142832E-03
-297.2600E-06,+9.1970944E-03
-296.7600E-06,+9.4274046E-03
-296.2600E-06,+9.5603228E-03
-295.7600E-06,+9.3191932E-03
-295.2600E-06,+9.7251100E-03
-294.7600E-06,+10.0822099E-03
-294.2600E-06,+9.8364845E-03
-293.7600E-06,+9.0217926E-03
-293.2600E-06,+9.1032809E-03
-292.7600E-06,+9.6769438E-03
-292.2600E-06,+9.0420721E-03
-291.7600E-06,+9.8015080E-03
-291.2600E-06,+9.5463034E-03
-290.7600E-06,+9.4370367E-03
-290.2600E-06,+9.5775273E-03
-289.7600E-06,+9.9764375E-03
-289.2600E-06,+9.6954047E-03
-288.7600E-06,+9.6073876E-03
-288.2600E-06,+9.1486302E-03
-287.7600E-06,+9.1548135E-03
-287.2600E-06,+9.1857555E-03
-286.7600E-06,+9.3705152E-03
-286.2600E-06,+9.3718484E-03
-285.7600E-06,+9.7254324E-03
-285.2600E-06,+10.2286012E-03
-284.7600E-06,+10.1788866E-03
-284.2600E-06,+9.1761068E-03
-283.7600E-06,+9.0410895E-03
-283.2600E-06,+9.6164924E-03
-282.7600E-06,+9.0311903E-03
-282.2600E-06,+9.7733705E-03
-281.7600E-06,+9.5748008E-03
-281.2600E-06,+9.4325921E-03
-280.7600E-06,+9.6649168E-03
-280.2600E-06,+10.0174368E-03
-279.7600E-06,+9.6975558E-03
-279.2600E-06,+9.3405634E-03
-278.7600E-06,+9.1786786E-03
-278.2600E-06,+9.1807443E-03
-277.7600E-06,+9.0291225E-03
-277.2600E-06,+9.4142935E-03
-276.7600E-06,+9.3597358E-03
-276.2600E-06,+9.8077548E-03
-275.7600E-06,+10.1983646E-03
-275.2600E-06,+10.0058514E-03
-274.7600E-06,+9.0917776E-03
-274.2600E-06,+8.9855554E-03
-273.7600E-06,+9.5512749E-03
-273.2600E-06,+9.0577952E-03
-272.7600E-06,+9.8454712E-03
-272.2600E-06,+9.5424758E-03
-271.7600E-06,+9.3548115E-03
-271.2600E-06,+9.5350454E-03
-270.7600E-06,+9.9907037E-03
-270.2600E-06,+9.7085044E-03
-269.7600E-06,+9.3404419E-03
-269.2600E-06,+9.2242297E-03
-268.7600E-06,+9.2823479E-03
-268.2600E-06,+9.1649428E-03
-267.7600E-06,+9.4317622E-03
-267.2600E-06,+9.3674858E-03
-266.7600E-06,+9.6402192E-03
-266.2600E-06,+10.0899444E-03
-265.7600E-06,+10.0021460E-03
-265.2600E-06,+9.1897413E-03
-264.7600E-06,+9.1337588E-03
-264.2600E-06,+9.6102526E-03
-263.7600E-06,+9.0197703E-03
-263.2600E-06,+9.7828798E-03
-262.7600E-06,+9.6861118E-03
-262.2600E-06,+9.4421423E-03
-261.7600E-06,+9.4977346E-03
-261.2600E-06,+9.9795930E-03
-260.7600E-06,+9.7901986E-03
-260.2600E-06,+9.3036800E-03
-259.7600E-06,+9.1205862E-03
-259.2600E-06,+9.2052021E-03
-258.7600E-06,+8.8559066E-03
-258.2600E-06,+9.2163296E-03
-257.7600E-06,+9.1152710E-03
-257.2600E-06,+9.5752197E-03
-256.7600E-06,+10.2931469E-03
-256.2600E-06,+10.1171046E-03
-255.7600E-06,+9.1637451E-03
-255.2600E-06,+9.0184022E-03
-254.7600E-06,+9.5042099E-03
-254.2600E-06,+8.9970314E-03
-253.7600E-06,+9.8373647E-03
-253.2600E-06,+9.5069552E-03
-252.7600E-06,+9.4963438E-03
-252.2600E-06,+9.4961401E-03
-251.7600E-06,+9.8921895E-03
-251.2600E-06,+9.7713342E-03
-250.7600E-06,+9.3076768E-03
-250.2600E-06,+9.1058202E-03
-249.7600E-06,+9.2836486E-03
-249.2600E-06,+9.1374288E-03
-248.7600E-06,+9.3945673E-03
