x-axis,F1
second,Volt
-385.2600E-06,+10.5837536E-03
-384.7600E-06,+11.0572615E-03
-384.2600E-06,+9.9914950E-03
-383.7600E-06,+9.8664550E-03
-383.2600E-06,+10.1611254E-03
-382.7600E-06,+9.9288497E-03
-382.2600E-06,+10.3835474E-03
-381.7600E-06,+10.3046824E-03
-381.2600E-06,+10.2849766E-03
-380.7600E-06,+10.7962833E-03
-380.2600E-06,+10.4859836E-03
-379.7600E-06,+10.2087625E-03
-379.2600E-06,+9.8555601E-03
-378.7600E-06,+10.0154094E-03
-378.2600E-06,+9.9761633E-03
-377.7600E-06,+10.2236443E-03
-377.2600E-06,+10.2417479E-03
-376.7600E-06,+10.0528997E-03
-376.2600E-06,+10.2658362E-03
-375.7600E-06,+10.6107873E-03
-375.2600E-06,+11.1314545E-03
-374.7600E-06,+10.0480549E-03
-374.2600E-06,+9.8577283E-03
-373.7600E-06,+10.1762557E-03
-373.2600E-06,+9.9836309E-03
-372.7600E-06,+10.4303877E-03
-372.2600E-06,+10.4195602E-03
-371.7600E-06,+10.1313981E-03
-371.2600E-06,+10.7818746E-03
-370.7600E-06,+10.7434155E-03
-370.2600E-06,+10.0625276E-03
-369.7600E-06,+9.9162345E-03
-369.2600E-06,+10.0824444E-03
-368.7600E-06,+9.8588302E-03
-368.2600E-06,+10.2980365E-03
-367.7600E-06,+10.3185291E-03
-367.2600E-06,+10.0542800E-03
-366.7600E-06,+10.2950707E-03
-366.2600E-06,+10.5898249E-03
-365.7600E-06,+11.0000570E-03
-365.2600E-06,+10.1069087E-03
-364.7600E-06,+9.8995648E-03
-364.2600E-06,+10.1282648E-03
-363.7600E-06,+9.9403121E-03
-363.2600E-06,+10.4325245E-03
-362.7600E-06,+10.3681564E-03
-362.2600E-06,+10.0376383E-03
-361.7600E-06,+10.7201527E-03
-361.2600E-06,+10.4942127E-03
-360.7600E-06,+10.1875851E-03
-360.2600E-06,+9.8223164E-03
-359.7600E-06,+9.9829084E-03
-359.2600E-06,+9.9732366E-03
-358.7600E-06,+10.2092583E-03
-358.2600E-06,+10.2699488E-03
-357.7600E-06,+10.0109455E-03
-357.2600E-06,+10.1669124E-03
-356.7600E-06,+10.5795264E-03
-356.2600E-06,+10.9791161E-03
-355.7600E-06,+9.9900641E-03
-355.2600E-06,+9.8861351E-03
-354.7600E-06,+10.0821933E-03
-354.2600E-06,+9.8708530E-03
-353.7600E-06,+10.3625829E-03
-353.2600E-06,+10.2991539E-03
-352.7600E-06,+10.1652435E-03
-352.2600E-06,+10.7176481E-03
-351.7600E-06,+10.6307004E-03
-351.2600E-06,+10.1212980E-03
-350.7600E-06,+9.8154175E-03
-350.2600E-06,+9.9210393E-03
-349.7600E-06,+9.9093966E-03
-349.2600E-06,+10.1982315E-03
-348.7600E-06,+10.2451697E-03
-348.2600E-06,+10.0474644E-03
-347.7600E-06,+10.0892128E-03
-347.2600E-06,+10.5685444E-03
-346.7600E-06,+10.9882120E-03
-346.2600E-06,+9.9051383E-03
-345.7600E-06,+9.8481816E-03
-345.2600E-06,+10.1241947E-03
-344.7600E-06,+9.7434548E-03
-344.2600E-06,+10.3612696E-03
-343.7600E-06,+10.2497486E-03
-343.2600E-06,+10.0152816E-03
-342.7600E-06,+10.7530047E-03
-342.2600E-06,+10.4903168E-03
-341.7600E-06,+9.9889237E-03
-341.2600E-06,+9.9384609E-03
-340.7600E-06,+9.9390622E-03
-340.2600E-06,+9.8830723E-03
-339.7600E-06,+10.2549364E-03
-339.2600E-06,+10.2748427E-03
-338.7600E-06,+10.0675859E-03
-338.2600E-06,+10.1251087E-03
-337.7600E-06,+10.5199565E-03
