x-axis,1,2
second,Volt,Volt
-418.00E-06,-2.29386E-03,-45.27008E-03
-417.00E-06,-2.48079E-03,-58.53643E-03
-416.00E-06,-1.11044E-03,-40.04390E-03
-415.00E-06,-1.26421E-03,-43.46105E-03
-414.00E-06,-1.36070E-03,-46.07404E-03
-413.00E-06,-1.19537E-03,-49.29029E-03
-412.00E-06,-2.14713E-03,-43.86301E-03
-411.00E-06,-2.19939E-03,-52.30533E-03
-410.00E-06,-2.45266E-03,-48.48618E-03
-409.00E-06,-2.97477E-03,-48.48618E-03
-408.00E-06,-3.23959E-03,-53.51130E-03
-407.00E-06,-2.89787E-03,-56.72711E-03
-406.00E-06,-1.57129E-03,-48.68708E-03
-405.00E-06,-5.27676E-03,-56.52659E-03
-404.00E-06,-881.79E-06,-50.29511E-03
-403.00E-06,-2.63610E-03,-51.09912E-03
-402.00E-06,-4.15314E-03,-48.48618E-03
-401.00E-06,-1.89335E-03,-56.92811E-03
-400.00E-06,-2.92001E-03,-48.48632E-03
-399.00E-06,-3.62902E-03,-57.73256E-03
-398.00E-06,-2.50290E-03,-53.30982E-03
-397.00E-06,-2.64965E-03,-50.89807E-03
-396.00E-06,-3.15315E-03,-48.48618E-03
-395.00E-06,-2.91497E-03,-41.45155E-03
-394.00E-06,-3.20040E-03,-48.48618E-03
-393.00E-06,-3.06822E-03,-51.70285E-03
-392.00E-06,-2.33757E-03,-62.15472E-03
-391.00E-06,-2.93357E-03,-54.51526E-03
-390.00E-06,-3.38984E-03,-55.52157E-03
-389.00E-06,-3.12000E-03,-58.53643E-03
-388.00E-06,-2.98178E-03,-53.10905E-03
-387.00E-06,-2.57024E-03,-62.75802E-03
-386.00E-06,-2.92602E-03,-49.69195E-03
-385.00E-06,-4.49801E-03,-47.48063E-03
-384.00E-06,-4.76012E-03,-51.29998E-03
-383.00E-06,-428.54E-06,-48.48618E-03
-382.00E-06,-3.12557E-03,-44.06435E-03
-381.00E-06,-4.08278E-03,-63.36084E-03
-380.00E-06,-2.14358E-03,-57.53170E-03
-379.00E-06,-3.43308E-03,-50.29492E-03
-378.00E-06,-3.06519E-03,-50.89855E-03
-377.00E-06,-2.30643E-03,-53.71134E-03
-376.00E-06,-3.39439E-03,-49.29053E-03
-375.00E-06,-3.56067E-03,-58.53575E-03
-374.00E-06,-2.87727E-03,-51.90395E-03
-373.00E-06,-2.70240E-03,-51.70155E-03
-372.00E-06,-3.12400E-03,-50.89788E-03
-371.00E-06,-3.02905E-03,-51.70189E-03
-370.00E-06,-3.29186E-03,-52.50590E-03
