x-axis,1,2
second,Volt,Volt
-418.00E-06,-2.51396E-03,-59.13944E-03
-417.00E-06,-2.67878E-03,-57.93347E-03
-416.00E-06,-2.09386E-03,-60.14440E-03
-415.00E-06,-4.25919E-03,-56.52635E-03
-414.00E-06,-2.59485E-03,-53.51130E-03
-413.00E-06,+604.12E-06,-63.15950E-03
-412.00E-06,-3.43709E-03,-67.38081E-03
-411.00E-06,-4.39234E-03,-48.28493E-03
-410.00E-06,-2.11848E-03,-64.56638E-03
-409.00E-06,-3.42753E-03,-57.93356E-03
-408.00E-06,-3.68079E-03,-49.89329E-03
-407.00E-06,-2.96522E-03,-57.93332E-03
-406.00E-06,-3.77928E-03,-53.51130E-03
-405.00E-06,-3.57576E-03,-58.53643E-03
-404.00E-06,-2.61848E-03,-58.53643E-03
-403.00E-06,-3.55467E-03,-53.31054E-03
-402.00E-06,-3.76019E-03,-66.97851E-03
-401.00E-06,-3.59436E-03,-45.87352E-03
-400.00E-06,-3.62351E-03,-48.48632E-03
-399.00E-06,-2.95868E-03,-54.31517E-03
-398.00E-06,-3.36120E-03,-55.32067E-03
-397.00E-06,-3.92150E-03,-51.09941E-03
-396.00E-06,-3.62451E-03,-61.75233E-03
-395.00E-06,-1.67370E-03,-50.49659E-03
-394.00E-06,-6.03056E-03,-53.51130E-03
-393.00E-06,-3.37420E-03,-62.95874E-03
-392.00E-06,-1.95820E-03,-58.53643E-03
-391.00E-06,-4.91248E-03,-55.72214E-03
-390.00E-06,-3.59583E-03,-54.51588E-03
-389.00E-06,-2.28132E-03,-53.51130E-03
-388.00E-06,-4.31649E-03,-48.08393E-03
-387.00E-06,-3.70287E-03,-58.53643E-03
-386.00E-06,-3.02401E-03,-59.74221E-03
-385.00E-06,-3.57075E-03,-63.56155E-03
-384.00E-06,-3.51044E-03,-56.32510E-03
-383.00E-06,-3.47126E-03,-62.15424E-03
-382.00E-06,-3.95365E-03,-55.32120E-03
-381.00E-06,-3.46822E-03,-48.68689E-03
-380.00E-06,-2.80692E-03,-49.49090E-03
-379.00E-06,-3.69035E-03,-61.75281E-03
-378.00E-06,-3.84964E-03,-56.12405E-03
-377.00E-06,-3.68080E-03,-55.11966E-03
-376.00E-06,-3.47224E-03,-62.75720E-03
-375.00E-06,-3.23407E-03,-53.51096E-03
-374.00E-06,-1.00888E-03,-63.56155E-03
-373.00E-06,-6.97075E-03,-60.54824E-03
-372.00E-06,-2.49176E-03,-55.92300E-03
-371.00E-06,-1.65471E-03,-55.32072E-03
-370.00E-06,-4.93760E-03,-55.52022E-03
