x-axis,1,2
second,Volt,Volt
-418.00E-06,-2.04311E-03,-49.08919E-03
-417.00E-06,-1.41195E-03,-57.12941E-03
-416.00E-06,-925.02E-06,-48.48618E-03
-415.00E-06,-419.99E-06,-49.49114E-03
-414.00E-06,-452.65E-06,-49.69224E-03
-413.00E-06,+1.76141E-03,-53.10925E-03
-412.00E-06,-4.80945E-03,-48.48618E-03
-411.00E-06,-1.22952E-03,-57.33046E-03
-410.00E-06,-30.55E-06,-48.48618E-03
-409.00E-06,-3.54010E-03,-53.51130E-03
-408.00E-06,-2.83807E-03,-51.30041E-03
-407.00E-06,-1.72000E-03,-49.08928E-03
-406.00E-06,-2.61698E-03,-43.86286E-03
-405.00E-06,-1.88732E-03,-52.50638E-03
-404.00E-06,-1.87075E-03,-43.46105E-03
-403.00E-06,-3.05517E-03,-50.89836E-03
-402.00E-06,-2.44561E-03,-53.31069E-03
-401.00E-06,-1.84562E-03,-46.87786E-03
-400.00E-06,-2.65617E-03,-53.51130E-03
-399.00E-06,-2.51597E-03,-52.70743E-03
-398.00E-06,-2.51044E-03,-55.11918E-03
-397.00E-06,-2.45215E-03,-51.30075E-03
-396.00E-06,-2.02050E-03,-51.70208E-03
-395.00E-06,-2.46773E-03,-59.54072E-03
-394.00E-06,-2.88531E-03,-48.88857E-03
-393.00E-06,-2.57778E-03,-57.93361E-03
-392.00E-06,+311.66E-06,-42.65641E-03
-391.00E-06,-5.32300E-03,-53.51130E-03
-390.00E-06,-1.11342E-03,-58.53643E-03
-389.00E-06,-1.42153E-03,-49.69244E-03
-388.00E-06,-4.30691E-03,-58.53643E-03
-387.00E-06,-1.58025E-03,-53.51130E-03
-386.00E-06,-1.76022E-03,-49.69195E-03
-385.00E-06,-3.37477E-03,-57.53218E-03
-384.00E-06,-2.31545E-03,-47.88370E-03
-383.00E-06,-2.30493E-03,-55.72181E-03
-382.00E-06,-2.44159E-03,-53.51130E-03
-381.00E-06,-2.29185E-03,-53.31059E-03
-380.00E-06,-2.69389E-03,-52.50658E-03
-379.00E-06,-2.82702E-03,-49.89383E-03
-378.00E-06,-2.34661E-03,-61.14918E-03
-377.00E-06,-1.94313E-03,-51.70290E-03
-376.00E-06,-2.66119E-03,-47.68183E-03
-375.00E-06,-2.84460E-03,-63.56122E-03
-374.00E-06,-2.51145E-03,-53.51130E-03
-373.00E-06,-1.85162E-03,-46.67643E-03
-372.00E-06,-1.23105E-03,-50.89788E-03
-371.00E-06,-101.60E-06,-51.70189E-03
-370.00E-06,-4.18372E-03,-54.51670E-03
