x-axis,1,2
second,Volt,Volt
-418.00E-06,-2.23909E-03,-57.93342E-03
-417.00E-06,-1.57929E-03,-53.51130E-03
-416.00E-06,-731.55E-06,-48.48618E-03
-415.00E-06,-1.01547E-03,-55.52138E-03
-414.00E-06,-685.82E-06,-48.48618E-03
-413.00E-06,-932.05E-06,-57.73232E-03
-412.00E-06,-1.94813E-03,-62.75764E-03
-411.00E-06,-1.83808E-03,-48.48618E-03
-410.00E-06,-223.98E-06,-59.54159E-03
-409.00E-06,-5.92704E-03,-55.72243E-03
-408.00E-06,-2.75816E-03,-55.72219E-03
-407.00E-06,-948.64E-06,-66.77736E-03
-406.00E-06,-3.57377E-03,-63.15974E-03
-405.00E-06,-2.88480E-03,-48.48618E-03
-404.00E-06,-1.88532E-03,-48.48618E-03
-403.00E-06,-3.68583E-03,-48.48618E-03
-402.00E-06,-2.59686E-03,-51.90313E-03
-401.00E-06,-2.07628E-03,-57.73227E-03
-400.00E-06,-3.27175E-03,-48.48618E-03
-399.00E-06,-2.89636E-03,-52.70743E-03
-398.00E-06,-2.63557E-03,-53.51130E-03
-397.00E-06,-2.46471E-03,-63.56155E-03
-396.00E-06,-2.10692E-03,-54.91799E-03
-395.00E-06,-2.12603E-03,-55.52080E-03
-394.00E-06,-2.14913E-03,-53.71250E-03
-393.00E-06,-1.54008E-03,-52.90849E-03
-392.00E-06,-857.17E-06,-46.27471E-03
-391.00E-06,-1.27075E-03,-61.35071E-03
-390.00E-06,-1.38482E-03,-54.51588E-03
-389.00E-06,+1.45634E-03,-54.71756E-03
-388.00E-06,-4.34457E-03,-48.88842E-03
-387.00E-06,+988.62E-06,-44.66635E-03
-386.00E-06,+471.43E-06,-62.35578E-03
-385.00E-06,-2.84965E-03,-52.50576E-03
-384.00E-06,-664.18E-06,-55.12015E-03
-383.00E-06,+47.32E-06,-54.91861E-03
-382.00E-06,-1.53054E-03,-54.71790E-03
-381.00E-06,-575.74E-06,-53.31059E-03
-380.00E-06,-852.15E-06,-52.50658E-03
-379.00E-06,-1.75918E-03,-48.48618E-03
-378.00E-06,-712.44E-06,-50.89855E-03
-377.00E-06,-1.17428E-03,-60.34483E-03
-376.00E-06,-1.79035E-03,-52.70695E-03
-375.00E-06,-1.65114E-03,-43.46206E-03
-374.00E-06,-1.82100E-03,-61.95420E-03
-373.00E-06,-1.47777E-03,-53.51130E-03
-372.00E-06,-1.81847E-03,-51.09960E-03
-371.00E-06,-2.23860E-03,-55.32072E-03
-370.00E-06,-2.29185E-03,-58.53643E-03
