x-axis,1,2
second,Volt,Volt
-418.00E-06,-1.77125E-03,-54.11431E-03
-417.00E-06,+746.34E-06,-53.51130E-03
-416.00E-06,-5.40994E-03,-56.32539E-03
-415.00E-06,-545.61E-06,-51.50122E-03
-414.00E-06,+653.37E-06,-52.30524E-03
-413.00E-06,-2.53658E-03,-63.56155E-03
-412.00E-06,-1.96521E-03,-57.73251E-03
-411.00E-06,-2.13557E-03,-53.51130E-03
-410.00E-06,-3.51547E-03,-55.52128E-03
-409.00E-06,-2.15767E-03,-53.51130E-03
-408.00E-06,-2.53658E-03,-54.91842E-03
-407.00E-06,-3.62602E-03,-61.75224E-03
-406.00E-06,-2.92450E-03,-58.53643E-03
-405.00E-06,-2.67376E-03,-44.46597E-03
-404.00E-06,-2.57124E-03,-56.72750E-03
-403.00E-06,-2.78482E-03,-56.12425E-03
-402.00E-06,-3.24814E-03,-56.92826E-03
-401.00E-06,-3.47174E-03,-57.73227E-03
-400.00E-06,-2.89486E-03,-58.53643E-03
-399.00E-06,-2.49738E-03,-43.46105E-03
-398.00E-06,-3.03859E-03,-46.67681E-03
-397.00E-06,-3.28934E-03,-53.30996E-03
-396.00E-06,-1.14118E-03,-51.70208E-03
-395.00E-06,-5.85965E-03,-59.54072E-03
-394.00E-06,-817.96E-06,-43.66225E-03
-393.00E-06,-2.02052E-03,-58.53643E-03
-392.00E-06,-4.91094E-03,-53.51130E-03
-391.00E-06,-2.55815E-03,-58.53643E-03
-390.00E-06,-2.33710E-03,-43.46105E-03
-389.00E-06,-3.74109E-03,-57.33017E-03
-388.00E-06,-2.63406E-03,-53.91355E-03
-387.00E-06,-3.05266E-03,-57.33113E-03
-386.00E-06,-3.60039E-03,-58.53643E-03
-385.00E-06,-2.33958E-03,-53.51130E-03
-384.00E-06,-3.02905E-03,-55.72263E-03
-383.00E-06,-3.53306E-03,-56.32592E-03
-382.00E-06,-3.01446E-03,-53.51130E-03
-381.00E-06,-3.13205E-03,-53.31059E-03
-380.00E-06,-2.65115E-03,-55.52075E-03
-379.00E-06,-3.03858E-03,-59.94408E-03
-378.00E-06,-3.50894E-03,-63.36118E-03
-377.00E-06,-3.21648E-03,-58.53643E-03
-376.00E-06,-2.90088E-03,-51.70358E-03
-375.00E-06,-2.51817E-03,-53.51130E-03
-374.00E-06,-5.56262E-03,-46.87883E-03
-373.00E-06,-1.09030E-03,-55.11899E-03
-372.00E-06,-2.88939E-03,-58.53643E-03
-371.00E-06,-4.01642E-03,-56.72701E-03
-370.00E-06,-1.91497E-03,-51.50050E-03
