x-axis,1,2
second,Volt,Volt
-418.00E-06,-1.22753E-03,-57.93342E-03
-417.00E-06,-1.03607E-03,-57.12941E-03
-416.00E-06,-206.42E-06,-61.35052E-03
-415.00E-06,+12.17E-06,-53.51130E-03
-414.00E-06,-896.89E-06,-57.33036E-03
-413.00E-06,-2.04862E-03,-59.34054E-03
-412.00E-06,+1.65991E-03,-48.48618E-03
-411.00E-06,-932.06E-06,-43.46105E-03
-410.00E-06,-2.24662E-03,-55.52128E-03
-409.00E-06,-515.97E-06,-50.69731E-03
-408.00E-06,-1.92151E-03,-57.12931E-03
-407.00E-06,-2.02953E-03,-62.95845E-03
-406.00E-06,-303.91E-06,-68.18487E-03
-405.00E-06,-1.48030E-03,-53.51077E-03
-404.00E-06,-1.84813E-03,-49.89344E-03
-403.00E-06,-1.37778E-03,-50.89836E-03
-402.00E-06,-1.41748E-03,-55.32009E-03
-401.00E-06,-1.32049E-03,-65.37005E-03
-400.00E-06,-1.29940E-03,-63.56141E-03
-399.00E-06,-1.81345E-03,-45.06879E-03
-398.00E-06,-1.61245E-03,-53.30982E-03
-397.00E-06,-1.09235E-03,-46.07428E-03
-396.00E-06,-1.45417E-03,-50.29540E-03
-395.00E-06,-1.62854E-03,-56.52601E-03
-394.00E-06,-1.23899E-03,-53.51130E-03
-393.00E-06,-3.81706E-03,-52.90849E-03
-392.00E-06,-1.86364E-03,-55.72277E-03
-391.00E-06,+698.07E-06,-53.51130E-03
-390.00E-06,-2.53562E-03,-53.51130E-03
-389.00E-06,-2.52950E-03,-59.74269E-03
-388.00E-06,-355.17E-06,-63.15931E-03
-387.00E-06,-1.52705E-03,-48.48618E-03
-386.00E-06,-1.79485E-03,-59.74221E-03
-385.00E-06,-1.23909E-03,-57.53218E-03
-384.00E-06,-1.99187E-03,-59.74139E-03
-383.00E-06,-1.44861E-03,-57.12912E-03
-382.00E-06,-949.65E-06,-56.72653E-03
-381.00E-06,-1.65165E-03,-58.53643E-03
-380.00E-06,-1.60088E-03,-61.55210E-03
-379.00E-06,-1.45114E-03,-60.34517E-03
-378.00E-06,-1.27526E-03,-53.51130E-03
-377.00E-06,-1.34764E-03,-56.92807E-03
-376.00E-06,-1.54714E-03,-48.48618E-03
-375.00E-06,-1.86471E-03,-48.48719E-03
-374.00E-06,-1.53455E-03,-50.09353E-03
-373.00E-06,+1.05355E-03,-58.53643E-03
-372.00E-06,-4.54316E-03,-51.09960E-03
-371.00E-06,-1.33497E-03,-56.72701E-03
-370.00E-06,+245.80E-06,-46.47726E-03
