x-axis,1,2
second,Volt,Volt
-418.00E-06,-1.48431E-03,-57.33041E-03
-417.00E-06,-1.09989E-03,-49.89320E-03
-416.00E-06,+398.10E-06,-52.90824E-03
-415.00E-06,-409.94E-06,-44.46616E-03
-414.00E-06,-593.86E-06,-52.10438E-03
-413.00E-06,+80.01E-06,-44.66721E-03
-412.00E-06,-806.93E-06,-54.31522E-03
-411.00E-06,-1.35919E-03,-62.35558E-03
-410.00E-06,-1.22401E-03,-54.51646E-03
-409.00E-06,-1.87125E-03,-50.69731E-03
-408.00E-06,-2.08582E-03,-63.56155E-03
-407.00E-06,-1.44109E-03,-58.53643E-03
-406.00E-06,-1.66672E-03,-63.15974E-03
-405.00E-06,-1.72401E-03,-45.47089E-03
-404.00E-06,-1.11745E-03,-50.29511E-03
-403.00E-06,-3.83762E-03,-51.09912E-03
-402.00E-06,-2.25262E-03,-56.72764E-03
-401.00E-06,+187.54E-06,-50.09449E-03
-400.00E-06,-2.90745E-03,-48.48603E-03
-399.00E-06,-2.83957E-03,-51.90357E-03
-398.00E-06,-547.62E-06,-45.06893E-03
-397.00E-06,-1.96725E-03,-53.51130E-03
-396.00E-06,-2.33505E-03,-48.48618E-03
-395.00E-06,-1.59084E-03,-49.49139E-03
-394.00E-06,-2.41949E-03,-48.88857E-03
-393.00E-06,-1.71495E-03,-57.33080E-03
-392.00E-06,-1.38633E-03,-57.12960E-03
-391.00E-06,-2.09437E-03,-55.72214E-03
-390.00E-06,-2.22401E-03,-47.48160E-03
-389.00E-06,-1.83757E-03,-57.33017E-03
-388.00E-06,-1.66018E-03,-49.29067E-03
-387.00E-06,-1.80844E-03,-54.31483E-03
-386.00E-06,-2.08684E-03,-61.15000E-03
-385.00E-06,-2.14863E-03,-56.52664E-03
-384.00E-06,-1.90993E-03,-58.53643E-03
-383.00E-06,+342.39E-06,-61.35105E-03
-382.00E-06,-4.86826E-03,-44.66765E-03
-381.00E-06,-2.02896E-03,-58.33571E-03
-380.00E-06,-206.44E-06,-57.53170E-03
-379.00E-06,-3.02906E-03,-48.48618E-03
-378.00E-06,-1.87373E-03,-56.12405E-03
-377.00E-06,-989.86E-06,-53.51130E-03
-376.00E-06,-2.96873E-03,-50.09488E-03
-375.00E-06,-2.26669E-03,-53.51198E-03
-374.00E-06,-1.19637E-03,-53.51130E-03
-373.00E-06,-2.14764E-03,-53.51130E-03
-372.00E-06,-1.97977E-03,-53.51130E-03
-371.00E-06,-1.76170E-03,-56.72701E-03
-370.00E-06,-2.20391E-03,-61.55075E-03
