x-axis,F1
second,Volt
-64.60000E-03,
-64.56400E-03,-291.92E-06
-64.52800E-03,-351.26E-06
-64.49200E-03,-300.60E-06
-64.45600E-03,-281.43E-06
-64.42000E-03,-253.89E-06
-64.38400E-03,-332.34E-06
-64.34800E-03,-261.23E-06
-64.31200E-03,-345.89E-06
-64.27600E-03,-155.24E-06
-64.24000E-03,-337.75E-06
-64.20400E-03,-300.60E-06
-64.16800E-03,-271.24E-06
-64.13200E-03,-313.43E-06
-64.09600E-03,-341.86E-06
-64.06000E-03,-250.55E-06
-64.02400E-03,-239.20E-06
-63.98800E-03,-312.32E-06
-63.95200E-03,-323.56E-06
-63.91600E-03,-285.92E-06
-63.88000E-03,-300.60E-06
-63.84400E-03,-300.60E-06
-63.80800E-03,-250.55E-06
-63.77200E-03,-233.20E-06
-63.73600E-03,-300.23E-06
-63.70000E-03,-351.26E-06
-63.66400E-03,-268.01E-06
-63.62800E-03,-350.58E-06
-63.59200E-03,-300.60E-06
-63.55600E-03,-320.37E-06
-63.52000E-03,-247.21E-06
-63.48400E-03,-300.60E-06
-63.44800E-03,-289.92E-06
-63.41200E-03,-303.30E-06
-63.37600E-03,-245.21E-06
-63.34000E-03,-277.40E-06
-63.30400E-03,-322.21E-06
-63.26800E-03,-250.55E-06
-63.23200E-03,-300.60E-06
-63.19600E-03,-305.33E-06
-63.16000E-03,-351.26E-06
-63.12400E-03,-289.25E-06
-63.08800E-03,-351.26E-06
-63.05200E-03,-300.60E-06
-63.01600E-03,-250.55E-06
-62.98000E-03,-250.55E-06
-62.94400E-03,-297.93E-06
-62.90800E-03,-259.89E-06
-62.87200E-03,-217.85E-06
-62.83600E-03,-275.24E-06
-62.80000E-03,-283.92E-06
-62.76400E-03,-209.18E-06
-62.72800E-03,-200.50E-06
-62.69200E-03,-243.21E-06
-62.65600E-03,-215.85E-06
-62.62000E-03,-277.24E-06
-62.58400E-03,-231.86E-06
-62.54800E-03,-211.18E-06
-62.51200E-03,-297.93E-06
-62.47600E-03,-155.24E-06
-62.44000E-03,-250.55E-06
-62.40400E-03,-250.55E-06
-62.36800E-03,-170.78E-06
-62.33200E-03,-225.04E-06
-62.29600E-03,-200.50E-06
-62.26000E-03,-200.50E-06
-62.22400E-03,-122.62E-06
-62.18800E-03,-211.61E-06
-62.15200E-03,-227.86E-06
-62.11600E-03,-164.70E-06
-62.08000E-03,-237.12E-06
-62.04400E-03,-151.19E-06
-62.00800E-03,-181.70E-06
-61.97200E-03,-167.40E-06
-61.93600E-03,-124.48E-06
-61.90000E-03,-183.61E-06
-61.86400E-03,-108.47E-06
-61.82800E-03,-149.84E-06
-61.79200E-03,-149.84E-06
-61.75600E-03,-219.67E-06
-61.72000E-03,-149.84E-06
-61.68400E-03,-168.75E-06
-61.64800E-03,-149.84E-06
-61.61200E-03,-147.17E-06
-61.57600E-03,-144.50E-06
-61.54000E-03,-63.09E-06
-61.50400E-03,-149.84E-06
-61.46800E-03,-58.42E-06
-61.43200E-03,-149.84E-06
-61.39600E-03,-90.45E-06
-61.36000E-03,-49.74E-06
-61.32400E-03,-138.50E-06
-61.28800E-03,-49.74E-06
-61.25200E-03,-49.74E-06
-61.21600E-03,-120.48E-06
-61.18000E-03,-106.47E-06
-61.14400E-03,-99.79E-06
-61.10800E-03,-149.84E-06
-61.07200E-03,-165.59E-06
-61.03600E-03,-175.51E-06
-61.00000E-03,-83.11E-06
-60.96400E-03,-99.79E-06
-60.92800E-03,-100.46E-06
-60.89200E-03,-57.08E-06
-60.85600E-03,-49.74E-06
-60.82000E-03,-49.74E-06
-60.78400E-03,+310E-09
-60.74800E-03,-60.42E-06
-60.71200E-03,-49.74E-06
-60.67600E-03,-55.08E-06
-60.64000E-03,-123.15E-06
-60.60400E-03,-49.74E-06
-60.56800E-03,-41.07E-06
-60.53200E-03,-74.43E-06
-60.49600E-03,-9.04E-06
-60.46000E-03,-46.41E-06
-60.42400E-03,-111.14E-06
-60.38800E-03,-49.74E-06
-60.35200E-03,+310E-09
-60.31600E-03,-29.06E-06
-60.28000E-03,-86.45E-06
-60.24400E-03,+1.64E-06
-60.20800E-03,+310E-09
-60.17200E-03,-30.39E-06
-60.13600E-03,+50.35E-06
-60.10000E-03,+50.35E-06
-60.06400E-03,+83.05E-06
-60.02800E-03,-360E-09
-59.99200E-03,+35.67E-06
-59.95600E-03,+50.35E-06
-59.92000E-03,+310E-09
-59.88400E-03,+50.35E-06
-59.84800E-03,+61.03E-06
-59.81200E-03,+97.73E-06
-59.77600E-03,+50.35E-06
-59.74000E-03,+87.06E-06
-59.70400E-03,+71.71E-06
-59.66800E-03,+100.40E-06
-59.63200E-03,+12.98E-06
-59.59600E-03,+55.03E-06
-59.56000E-03,+100.40E-06
-59.52400E-03,+50.35E-06
-59.48800E-03,+81.05E-06
-59.45200E-03,+50.35E-06
-59.41600E-03,+65.03E-06
-59.38000E-03,+6.98E-06
-59.34400E-03,+199.76E-06
-59.30800E-03,+191.65E-06
-59.27200E-03,+50.35E-06
-59.23600E-03,+50.35E-06
-59.20000E-03,+83.72E-06
-59.16400E-03,+117.86E-06
-59.12800E-03,+149.78E-06
-59.09200E-03,+14.99E-06
-59.05600E-03,+85.05E-06
-59.02000E-03,+73.71E-06
-58.98400E-03,+100.40E-06
-58.94800E-03,+89.73E-06
-58.91200E-03,+97.73E-06
-58.87600E-03,+89.73E-06
-58.84000E-03,+100.40E-06
-58.80400E-03,+129.10E-06
-58.76800E-03,+109.08E-06
-58.73200E-03,+63.03E-06
-58.69600E-03,+95.73E-06
-58.66000E-03,+100.40E-06
-58.62400E-03,+50.35E-06
-58.58800E-03,+100.40E-06
-58.55200E-03,+123.09E-06
-58.51600E-03,+85.72E-06
-58.48000E-03,+107.08E-06
-58.44400E-03,+100.40E-06
-58.40800E-03,+109.75E-06
-58.37200E-03,+150.45E-06
-58.33600E-03,+75.71E-06
-58.30000E-03,+117.09E-06
-58.26400E-03,+183.65E-06
